id,field_id,image_from,created_at,last_modified,layer_name,bbox,cloud_coverage
38c002c7-a636-4e43-b203-78633f8e1309,18b5f1b4-e287-4e2f-8e5a-eafcc3f68406,2021-05-24,2021-05-26 17:08:44.099337,2021-05-26 17:08:44.099337,NDVI,"[9.196141782377424, 51.581297790886964, 9.197557757676861, 51.581297790886964, 9.197557757676861, 51.578117023485845, 9.196141782377424, 51.578117023485845]",0.0000
8812160f-59d7-4e18-b515-ccc89f98068d,18b5f1b4-e287-4e2f-8e5a-eafcc3f68406,2021-05-24,2021-05-26 17:08:44.099696,2021-05-26 17:08:44.099696,TRUECOLOR,"[9.196141782377424, 51.581297790886964, 9.197557757676861, 51.581297790886964, 9.197557757676861, 51.578117023485845, 9.196141782377424, 51.578117023485845]",0.0000
3fa34ff4-094d-4ae3-bc28-e58d81458248,18b5f1b4-e287-4e2f-8e5a-eafcc3f68406,2021-05-24,2021-05-26 17:08:44.100031,2021-05-26 17:08:44.100031,NDWI,"[9.196141782377424, 51.581297790886964, 9.197557757676861, 51.581297790886964, 9.197557757676861, 51.578117023485845, 9.196141782377424, 51.578117023485845]",0.0000
bc3b3d31-1478-426c-b814-4779a3ce2942,00e58fc2-49ba-49ee-8cc6-25ef145e7ae5,2021-05-24,2021-05-26 17:08:46.345822,2021-05-26 17:08:46.345822,NDWI,"[9.186635161104448, 51.56266829337011, 9.189311765895667, 51.56266829337011, 9.189311765895667, 51.559646066355555, 9.186635161104448, 51.559646066355555]",0.3333
a77aba82-90fb-45bc-bade-610c9761b548,a865137c-d4be-4af6-acf8-f72a46a22754,2021-05-12,2021-05-16 01:36:17.347548,2021-05-16 01:36:17.347548,TRUECOLOR,"[7.869847032527474, 53.44874701917101, 7.875386772289147, 53.44874701917101, 7.875386772289147, 53.44451130008869, 7.869847032527474, 53.44451130008869]",0.3500
e7fbcf70-d85e-4683-9131-28c5fa744fee,74613536-99b5-4ecf-b766-8ba117994437,2021-05-12,2021-05-16 01:36:19.336908,2021-05-16 01:36:19.336908,TRUECOLOR,"[7.859838951807603, 53.451370730108266, 7.865505965996618, 53.451370730108266, 7.865505965996618, 53.445121829107705, 7.859838951807603, 53.445121829107705]",0.1429
55f93e68-1cbf-4bed-bba5-205f8ee7974f,74613536-99b5-4ecf-b766-8ba117994437,2021-05-12,2021-05-16 01:36:19.338279,2021-05-16 01:36:19.338279,NDWI,"[7.859838951807603, 53.451370730108266, 7.865505965996618, 53.451370730108266, 7.865505965996618, 53.445121829107705, 7.859838951807603, 53.445121829107705]",0.1429
eb0917d8-7044-4a2c-be6b-d7f3e9d4da2b,74613536-99b5-4ecf-b766-8ba117994437,2021-05-12,2021-05-16 01:36:19.339486,2021-05-16 01:36:19.339486,NDVI,"[7.859838951807603, 53.451370730108266, 7.865505965996618, 53.451370730108266, 7.865505965996618, 53.445121829107705, 7.859838951807603, 53.445121829107705]",0.1429
e42e0a11-ca13-4d16-9d34-468ea219b662,a4aeefbb-2494-421f-a582-d3b485d9fbe5,2021-05-12,2021-05-16 01:36:20.084769,2021-05-16 01:36:20.084769,TRUECOLOR,"[7.87559383380983, 53.455117750602284, 7.879185316589002, 53.455117750602284, 7.879185316589002, 53.45318921770124, 7.87559383380983, 53.45318921770124]",1.0000
b1953bc6-6714-4bec-823b-48f4d82ea0e6,a4aeefbb-2494-421f-a582-d3b485d9fbe5,2021-05-12,2021-05-16 01:36:20.086165,2021-05-16 01:36:20.086165,NDWI,"[7.87559383380983, 53.455117750602284, 7.879185316589002, 53.455117750602284, 7.879185316589002, 53.45318921770124, 7.87559383380983, 53.45318921770124]",1.0000
89055864-577a-4e9a-9c99-474e93793797,a4aeefbb-2494-421f-a582-d3b485d9fbe5,2021-05-12,2021-05-16 01:36:20.091174,2021-05-16 01:36:20.091174,NDVI,"[7.87559383380983, 53.455117750602284, 7.879185316589002, 53.455117750602284, 7.879185316589002, 53.45318921770124, 7.87559383380983, 53.45318921770124]",1.0000
9d74232e-87ea-4021-bee6-bc5b1de9fb4c,505a6325-3b59-4c3a-bce5-3fb71ee355e7,2021-05-12,2021-05-16 01:36:21.286619,2021-05-16 01:36:21.286619,NDVI,"[7.841074307259987, 53.40962677613527, 7.844532583640131, 53.40962677613527, 7.844532583640131, 53.40757751696637, 7.841074307259987, 53.40757751696637]",0.5000
f941b75e-4f30-4532-9aec-7e9d9f3134d5,505a6325-3b59-4c3a-bce5-3fb71ee355e7,2021-05-12,2021-05-16 01:36:21.287453,2021-05-16 01:36:21.287453,NDWI,"[7.841074307259987, 53.40962677613527, 7.844532583640131, 53.40962677613527, 7.844532583640131, 53.40757751696637, 7.841074307259987, 53.40757751696637]",0.5000
c4efd15c-3d5f-4f88-b9a2-624662fec03f,505a6325-3b59-4c3a-bce5-3fb71ee355e7,2021-05-12,2021-05-16 01:36:21.288292,2021-05-16 01:36:21.288292,TRUECOLOR,"[7.841074307259987, 53.40962677613527, 7.844532583640131, 53.40962677613527, 7.844532583640131, 53.40757751696637, 7.841074307259987, 53.40757751696637]",0.5000
5f0accdb-381b-4e1b-90a0-8a5ee6425225,72c62c94-26a4-4171-957a-c3aa6b87307a,2021-05-12,2021-05-16 01:36:22.270153,2021-05-16 01:36:22.270153,TRUECOLOR,"[7.861406397330484, 53.41156440324039, 7.865520424650327, 53.41156440324039, 7.865520424650327, 53.409044048870925, 7.861406397330484, 53.409044048870925]",0.0000
6c258a3c-100f-4166-a119-4bfa553445d1,72c62c94-26a4-4171-957a-c3aa6b87307a,2021-05-12,2021-05-16 01:36:22.271670,2021-05-16 01:36:22.271670,NDWI,"[7.861406397330484, 53.41156440324039, 7.865520424650327, 53.41156440324039, 7.865520424650327, 53.409044048870925, 7.861406397330484, 53.409044048870925]",0.0000
e48a1fca-33fc-4188-99f5-a20a5cab8251,72c62c94-26a4-4171-957a-c3aa6b87307a,2021-05-12,2021-05-16 01:36:22.273181,2021-05-16 01:36:22.273181,NDVI,"[7.861406397330484, 53.41156440324039, 7.865520424650327, 53.41156440324039, 7.865520424650327, 53.409044048870925, 7.861406397330484, 53.409044048870925]",0.0000
12f421b8-9cb3-4c38-89a1-74625ebe0272,f34d68a3-d9b5-491f-827d-296b2f7fba0d,2021-05-12,2021-05-16 01:36:23.778924,2021-05-16 01:36:23.778924,NDVI,"[7.854552444230563, 53.44744104313449, 7.859973707428281, 53.44744104313449, 7.859973707428281, 53.44443446012937, 7.854552444230563, 53.44443446012937]",0.0000
648629f6-869e-451b-865e-93e5d179f22b,1c575240-d744-4bac-8f0b-70ff18c9be7a,2020-02-29,2020-03-05 00:39:20.090729,2021-04-01 01:13:22.278441,NDWI,"[10.071235815374166, 49.993714034156625, 10.074015658331575, 49.99478537220796]",0.9580
278a7ccb-bdee-4bbd-affa-c8fd801c1206,f34d68a3-d9b5-491f-827d-296b2f7fba0d,2021-05-12,2021-05-16 01:36:23.780196,2021-05-16 01:36:23.780196,NDWI,"[7.854552444230563, 53.44744104313449, 7.859973707428281, 53.44744104313449, 7.859973707428281, 53.44443446012937, 7.854552444230563, 53.44443446012937]",0.0000
24a7eb61-9258-4ebe-b21e-7b099826740d,15475823-a6b3-4b13-8dd0-5daf639aaa3a,2020-07-06,2020-07-11 11:05:10.625581,2021-04-01 01:13:22.370570,NDVI,"[7.786580736176347, 52.22522470422783, 7.792888511705456, 52.22832814598459]",0.7172
15075aa2-e603-4170-91ed-a57a7644f7bc,de9382bb-4c80-4806-a252-87e870bda106,2020-06-23,2020-07-21 20:07:10.508122,2021-04-01 01:13:22.458163,TRUECOLOR,"[34.70550667146509, 51.13526160762747, 34.75484860258241, 51.144655062791465]",1.0000
d144e960-5a72-480b-9558-bfb61f059d4d,1c575240-d744-4bac-8f0b-70ff18c9be7a,2020-03-02,2020-03-05 00:39:20.304253,2021-04-01 01:13:22.503194,NDWI,"[10.071235815374166, 49.993714034156625, 10.074015658331575, 49.99478537220796]",0.1700
e155d7ff-3d59-4cf2-ab8a-0e51c38a65da,f34d68a3-d9b5-491f-827d-296b2f7fba0d,2021-05-12,2021-05-16 01:36:23.781436,2021-05-16 01:36:23.781436,TRUECOLOR,"[7.854552444230563, 53.44744104313449, 7.859973707428281, 53.44744104313449, 7.859973707428281, 53.44443446012937, 7.854552444230563, 53.44443446012937]",0.0000
09d2d816-a59f-4e08-a1d7-c36318757c8f,7babf93d-b162-4720-9982-58f27dab0560,2021-05-11,2021-05-16 01:36:25.627532,2021-05-16 01:36:25.627532,NDWI,"[11.053197390478147, 50.83299776108689, 11.059977224255107, 50.83299776108689, 11.059977224255107, 50.828819353761645, 11.053197390478147, 50.828819353761645]",1.0000
e7c6336f-5770-4357-8528-3df98762de14,7babf93d-b162-4720-9982-58f27dab0560,2021-05-11,2021-05-16 01:36:25.628821,2021-05-16 01:36:25.628821,TRUECOLOR,"[11.053197390478147, 50.83299776108689, 11.059977224255107, 50.83299776108689, 11.059977224255107, 50.828819353761645, 11.053197390478147, 50.828819353761645]",1.0000
3776772e-301f-44c7-984e-936fba80a4d9,7babf93d-b162-4720-9982-58f27dab0560,2021-05-11,2021-05-16 01:36:25.630060,2021-05-16 01:36:25.630060,NDVI,"[11.053197390478147, 50.83299776108689, 11.059977224255107, 50.83299776108689, 11.059977224255107, 50.828819353761645, 11.053197390478147, 50.828819353761645]",1.0000
96fe30dd-8dbe-4476-9975-a3928411fdb8,60df5618-9834-4403-b80c-af4812577de5,2021-05-11,2021-05-16 01:36:26.702503,2021-05-16 01:36:26.702503,TRUECOLOR,"[11.051306924560379, 50.83937852304612, 11.060559276728725, 50.83937852304612, 11.060559276728725, 50.8320301451389, 11.051306924560379, 50.8320301451389]",1.0000
c2416bdd-1f81-4200-8c4e-0d7eeeee7acc,60df5618-9834-4403-b80c-af4812577de5,2021-05-11,2021-05-16 01:36:26.704759,2021-05-16 01:36:26.704759,NDWI,"[11.051306924560379, 50.83937852304612, 11.060559276728725, 50.83937852304612, 11.060559276728725, 50.8320301451389, 11.051306924560379, 50.8320301451389]",1.0000
1950bb61-3c54-4c5a-915a-b7b95637b348,60df5618-9834-4403-b80c-af4812577de5,2021-05-11,2021-05-16 01:36:26.706250,2021-05-16 01:36:26.706250,NDVI,"[11.051306924560379, 50.83937852304612, 11.060559276728725, 50.83937852304612, 11.060559276728725, 50.8320301451389, 11.051306924560379, 50.8320301451389]",1.0000
5fa74660-8af8-4183-812f-577a908256ae,6470e991-114c-41e7-8c0d-19aa70e18afc,2021-05-11,2021-05-16 01:36:27.720746,2021-05-16 01:36:27.720746,TRUECOLOR,"[11.0437603574496, 50.834385164766985, 11.052749322351701, 50.834385164766985, 11.052749322351701, 50.82889909786036, 11.0437603574496, 50.82889909786036]",1.0000
89adb6f3-bfab-4ca6-a602-70c118f0b761,6470e991-114c-41e7-8c0d-19aa70e18afc,2021-05-11,2021-05-16 01:36:27.722209,2021-05-16 01:36:27.722209,NDVI,"[11.0437603574496, 50.834385164766985, 11.052749322351701, 50.834385164766985, 11.052749322351701, 50.82889909786036, 11.0437603574496, 50.82889909786036]",1.0000
09eca0fe-e835-47a3-b716-c7f5eb35e7b2,6470e991-114c-41e7-8c0d-19aa70e18afc,2021-05-11,2021-05-16 01:36:27.723741,2021-05-16 01:36:27.723741,NDWI,"[11.0437603574496, 50.834385164766985, 11.052749322351701, 50.834385164766985, 11.052749322351701, 50.82889909786036, 11.0437603574496, 50.82889909786036]",1.0000
d17ee12d-3d62-4855-8498-2cc7649e5c08,00e58fc2-49ba-49ee-8cc6-25ef145e7ae5,2021-05-24,2021-05-26 17:08:46.346810,2021-05-26 17:08:46.346810,TRUECOLOR,"[9.186635161104448, 51.56266829337011, 9.189311765895667, 51.56266829337011, 9.189311765895667, 51.559646066355555, 9.186635161104448, 51.559646066355555]",0.3333
d16b27db-e756-40b4-8bed-f8630fbc39fa,00e58fc2-49ba-49ee-8cc6-25ef145e7ae5,2021-05-24,2021-05-26 17:08:46.347576,2021-05-26 17:08:46.347576,NDVI,"[9.186635161104448, 51.56266829337011, 9.189311765895667, 51.56266829337011, 9.189311765895667, 51.559646066355555, 9.186635161104448, 51.559646066355555]",0.3333
5bec9468-4bc8-43a5-b2b3-b3ee0e6eb3d7,7dc5b72b-5291-4832-ba85-c6447501087e,2021-05-24,2021-05-26 17:08:57.582441,2021-05-26 17:08:57.582441,NDVI,"[10.03417948090646, 49.81871755046572, 10.035355827478469, 49.81871755046572, 10.035355827478469, 49.81698120588953, 10.03417948090646, 49.81698120588953]",1.0000
dba17368-90c4-4bf8-b13c-8efd27f83dde,b93123d6-010b-4232-8903-87373abd6a85,2020-05-31,2020-07-20 19:01:03.995733,2021-04-01 01:13:22.541018,NDVI,"[11.586252285879794, 52.71715007590919, 11.590300579704945, 52.71967279669039]",0.0000
b4637ebc-6625-4036-80e0-ee0a9681d515,2e99480a-b310-4031-9948-29197da54c14,2020-05-31,2020-06-06 05:03:01.945567,2021-04-01 01:13:22.599609,NDVI,"[10.392256297548755, 51.964905222444685, 10.393609600415658, 51.96889678159033]",0.0000
3e0b068e-446d-4249-ae6c-eb6d8ee947a2,2e99480a-b310-4031-9948-29197da54c14,2020-06-03,2020-06-06 05:03:02.442306,2021-04-01 01:13:22.644412,NDVI,"[10.392256297548755, 51.964905222444685, 10.393609600415658, 51.96889678159033]",0.0000
2ea6ffed-8700-46cf-b507-4b41a9a5ee09,6c68a596-4ee3-42f2-8440-d7168c59df79,2020-06-03,2020-07-20 18:59:05.868175,2021-04-01 01:13:22.703724,NDVI,"[7.634340871129098, 52.098488047184304, 7.6387520790812005, 52.10032047764315]",0.0000
ac6938c1-9eac-401c-a886-c041b0b210bd,63c0ac48-cbd5-4a9d-87aa-a1a347de62ab,2020-06-03,2020-06-11 12:38:25.165097,2021-04-01 01:13:22.738007,NDVI,"[10.008350173358963, 51.144054555374794, 10.011208405698255, 51.146594827273475]",0.5400
90f3c2e9-a6d1-402e-8ad2-582db8f200d5,de9382bb-4c80-4806-a252-87e870bda106,2020-06-23,2020-07-21 20:07:10.521491,2021-04-01 01:13:22.777809,NDVI,"[34.70550667146509, 51.13526160762747, 34.75484860258241, 51.144655062791465]",1.0000
7c5264e9-962a-4e30-8a07-99c32f9fd935,93be2651-d9a8-4c1a-bdda-1f2bb7245f06,2020-05-23,2020-07-16 15:04:02.460688,2021-04-01 01:13:22.833744,NDWI,"[3.8162484736025135, 51.56048257723319, 3.818755350945054, 51.56323857941885]",0.0000
25cb3c67-4f2f-4ee4-9bf1-e7fd44accf67,40cf92e9-0831-4c86-b71e-64c3eda6d02f,2021-08-22,2021-08-24 09:04:43.839852,2021-08-24 09:04:43.839852,TRUECOLOR,"[18.58240925698661, 45.55500756984998, 18.58859076675255, 45.55500756984998, 18.58859076675255, 45.55071456713103, 18.58240925698661, 45.55071456713103]",0.0000
fb75ebbf-2994-4de1-9432-cb3b0cb30be8,7dc5b72b-5291-4832-ba85-c6447501087e,2021-05-24,2021-05-26 17:08:57.584051,2021-05-26 17:08:57.584051,NDWI,"[10.03417948090646, 49.81871755046572, 10.035355827478469, 49.81871755046572, 10.035355827478469, 49.81698120588953, 10.03417948090646, 49.81698120588953]",1.0000
96da9b6a-db6d-4315-9cef-01d76713da0e,7dc5b72b-5291-4832-ba85-c6447501087e,2021-05-24,2021-05-26 17:08:57.584815,2021-05-26 17:08:57.584815,TRUECOLOR,"[10.03417948090646, 49.81871755046572, 10.035355827478469, 49.81871755046572, 10.035355827478469, 49.81698120588953, 10.03417948090646, 49.81698120588953]",1.0000
0e31942d-158f-494b-a7cd-3a59027ce7d5,e442bbf4-5456-40be-b651-9e84b662660d,2021-05-11,2021-05-16 03:16:45.629512,2021-05-16 03:16:45.629512,NDVI,"[10.861530693217816, 48.66487850526181, 10.865025642595754, 48.66487850526181, 10.865025642595754, 48.66329789452618, 10.861530693217816, 48.66329789452618]",1.0000
4f8eca30-566d-4fc0-aa15-a0d21504dd36,e442bbf4-5456-40be-b651-9e84b662660d,2021-05-11,2021-05-16 03:16:45.631122,2021-05-16 03:16:45.631122,TRUECOLOR,"[10.861530693217816, 48.66487850526181, 10.865025642595754, 48.66487850526181, 10.865025642595754, 48.66329789452618, 10.861530693217816, 48.66329789452618]",1.0000
c1dd350b-3594-4950-88df-e95f58e0c72a,e442bbf4-5456-40be-b651-9e84b662660d,2021-05-11,2021-05-16 03:16:45.632543,2021-05-16 03:16:45.632543,NDWI,"[10.861530693217816, 48.66487850526181, 10.865025642595754, 48.66487850526181, 10.865025642595754, 48.66329789452618, 10.861530693217816, 48.66329789452618]",1.0000
d43b624e-09e0-41ae-9e15-277f16e1b3f6,253ab6c8-1411-4959-9fc4-a20d5c46ef52,2021-05-11,2021-05-16 03:16:46.462992,2021-05-16 03:16:46.462992,NDVI,"[10.941790240810832, 48.760071916462294, 10.94549469533473, 48.760071916462294, 10.94549469533473, 48.7581835119457, 10.941790240810832, 48.7581835119457]",1.0000
71783af9-34e8-4f9c-b372-c60e3e44c9a9,253ab6c8-1411-4959-9fc4-a20d5c46ef52,2021-05-11,2021-05-16 03:16:46.464295,2021-05-16 03:16:46.464295,TRUECOLOR,"[10.941790240810832, 48.760071916462294, 10.94549469533473, 48.760071916462294, 10.94549469533473, 48.7581835119457, 10.941790240810832, 48.7581835119457]",1.0000
59c38338-eac2-4f7b-ab73-b405047b15aa,253ab6c8-1411-4959-9fc4-a20d5c46ef52,2021-05-11,2021-05-16 03:16:46.465408,2021-05-16 03:16:46.465408,NDWI,"[10.941790240810832, 48.760071916462294, 10.94549469533473, 48.760071916462294, 10.94549469533473, 48.7581835119457, 10.941790240810832, 48.7581835119457]",1.0000
52cc12a1-d100-4954-8d97-0629a2282af4,a17d042f-68f0-4890-b5c2-929a8f9f21ae,2021-08-20,2021-08-24 09:04:46.082566,2021-08-24 09:04:46.082566,TRUECOLOR,"[18.61551656879347, 45.56034453326567, 18.61689445149601, 45.56034453326567, 18.61689445149601, 45.55959283680975, 18.61551656879347, 45.55959283680975]",0.0000
b25a3dc0-4aec-4625-965a-b7c1ab39e5de,a17d042f-68f0-4890-b5c2-929a8f9f21ae,2021-08-20,2021-08-24 09:04:46.083869,2021-08-24 09:04:46.083869,NDWI,"[18.61551656879347, 45.56034453326567, 18.61689445149601, 45.56034453326567, 18.61689445149601, 45.55959283680975, 18.61551656879347, 45.55959283680975]",0.0000
3cab61f7-f35f-429d-87d2-1f5af462c95a,a17d042f-68f0-4890-b5c2-929a8f9f21ae,2021-08-20,2021-08-24 09:04:46.085301,2021-08-24 09:04:46.085301,NDVI,"[18.61551656879347, 45.56034453326567, 18.61689445149601, 45.56034453326567, 18.61689445149601, 45.55959283680975, 18.61551656879347, 45.55959283680975]",0.0000
71efbe54-43ab-4b20-bb5a-3cb9adbdcb38,8ca1f235-bfd7-42f1-bfa5-68f40759334d,2021-05-11,2021-05-16 03:16:51.620502,2021-05-16 03:16:51.620502,TRUECOLOR,"[12.38028105641959, 48.80516170593447, 12.384200255060023, 48.80516170593447, 12.384200255060023, 48.80332337137932, 12.38028105641959, 48.80332337137932]",0.0000
c5f26ff9-33c5-41af-b15c-97aa00f99147,8ca1f235-bfd7-42f1-bfa5-68f40759334d,2021-05-11,2021-05-16 03:16:51.621775,2021-05-16 03:16:51.621775,NDVI,"[12.38028105641959, 48.80516170593447, 12.384200255060023, 48.80516170593447, 12.384200255060023, 48.80332337137932, 12.38028105641959, 48.80332337137932]",0.0000
04a6f3fb-ad3c-49bf-b909-ec68a36ffc72,8ca1f235-bfd7-42f1-bfa5-68f40759334d,2021-05-13,2021-05-16 03:16:51.623019,2021-05-16 03:16:51.623019,TRUECOLOR,"[12.38028105641959, 48.80516170593447, 12.384200255060023, 48.80516170593447, 12.384200255060023, 48.80332337137932, 12.38028105641959, 48.80332337137932]",1.0000
85a58e13-2456-4109-a6f2-8e3555c255a5,8ca1f235-bfd7-42f1-bfa5-68f40759334d,2021-05-11,2021-05-16 03:16:51.624296,2021-05-16 03:16:51.624296,NDWI,"[12.38028105641959, 48.80516170593447, 12.384200255060023, 48.80516170593447, 12.384200255060023, 48.80332337137932, 12.38028105641959, 48.80332337137932]",0.0000
ef1ad98b-f4c7-4c51-b319-371aa8ed0d2c,8ca1f235-bfd7-42f1-bfa5-68f40759334d,2021-05-13,2021-05-16 03:16:51.625525,2021-05-16 03:16:51.625525,NDVI,"[12.38028105641959, 48.80516170593447, 12.384200255060023, 48.80516170593447, 12.384200255060023, 48.80332337137932, 12.38028105641959, 48.80332337137932]",1.0000
afe63f8c-f5eb-41ff-a4c3-3c7690d9e648,8ca1f235-bfd7-42f1-bfa5-68f40759334d,2021-05-13,2021-05-16 03:16:51.626870,2021-05-16 03:16:51.626870,NDWI,"[12.38028105641959, 48.80516170593447, 12.384200255060023, 48.80516170593447, 12.384200255060023, 48.80332337137932, 12.38028105641959, 48.80332337137932]",1.0000
4f42ac52-e91a-4119-9698-f8ecfad1d51e,9f5ea026-cc43-4862-9eff-75c2046a242f,2022-03-14,2022-03-18 06:14:52.893858,2022-03-18 06:14:52.893858,NDWI,"[14.130574212968579, 49.33911512700079, 14.134698197847209, 49.33911512700079, 14.134698197847209, 49.336096212284026, 14.130574212968579, 49.336096212284026]",0.0000
996092d2-36ac-4308-bbbd-7ada8d40338c,9f5ea026-cc43-4862-9eff-75c2046a242f,2022-03-14,2022-03-18 06:14:52.901789,2022-03-18 06:14:52.901789,TRUECOLOR,"[14.130574212968579, 49.33911512700079, 14.134698197847209, 49.33911512700079, 14.134698197847209, 49.336096212284026, 14.130574212968579, 49.336096212284026]",0.0000
db101ecc-b20f-4c11-9c1f-f0453e2fe0d9,2ac379f3-0b80-4d94-b777-d3d16f8cf62b,2021-05-22,2021-05-26 17:08:47.166360,2021-05-26 17:08:47.166360,TRUECOLOR,"[10.023235226517102, 54.238846163452365, 10.02661732246213, 54.238846163452365, 10.02661732246213, 54.2362746848348, 10.023235226517102, 54.2362746848348]",1.0000
862f2653-22eb-4169-a62a-76b9170cf505,2ac379f3-0b80-4d94-b777-d3d16f8cf62b,2021-05-22,2021-05-26 17:08:47.167264,2021-05-26 17:08:47.167264,NDWI,"[10.023235226517102, 54.238846163452365, 10.02661732246213, 54.238846163452365, 10.02661732246213, 54.2362746848348, 10.023235226517102, 54.2362746848348]",1.0000
0d7d345b-5f43-4993-bcc6-0e0c0b0fccd3,2ac379f3-0b80-4d94-b777-d3d16f8cf62b,2021-05-24,2021-05-26 17:08:47.168143,2021-05-26 17:08:47.168143,TRUECOLOR,"[10.023235226517102, 54.238846163452365, 10.02661732246213, 54.238846163452365, 10.02661732246213, 54.2362746848348, 10.023235226517102, 54.2362746848348]",1.0000
2859d1d4-f5a9-4b00-8b28-0298958fe01a,2ac379f3-0b80-4d94-b777-d3d16f8cf62b,2021-05-24,2021-05-26 17:08:47.168959,2021-05-26 17:08:47.168959,NDVI,"[10.023235226517102, 54.238846163452365, 10.02661732246213, 54.238846163452365, 10.02661732246213, 54.2362746848348, 10.023235226517102, 54.2362746848348]",1.0000
df138cda-5b74-4dfe-8c67-cea43e40c0bb,2ac379f3-0b80-4d94-b777-d3d16f8cf62b,2021-05-24,2021-05-26 17:08:47.169970,2021-05-26 17:08:47.169970,NDWI,"[10.023235226517102, 54.238846163452365, 10.02661732246213, 54.238846163452365, 10.02661732246213, 54.2362746848348, 10.023235226517102, 54.2362746848348]",1.0000
bd99d42b-7949-4889-9ae4-049dad8af41b,dc7db39a-5e17-4181-9367-9c2904be1501,2021-05-22,2021-05-26 17:08:48.449864,2021-05-26 17:08:48.449864,TRUECOLOR,"[10.029282082856383, 54.23343615862885, 10.031984783177705, 54.23343615862885, 10.031984783177705, 54.23155008239664, 10.029282082856383, 54.23155008239664]",1.0000
0b827918-899f-4570-a6dd-a12f465473f1,dc7db39a-5e17-4181-9367-9c2904be1501,2021-05-22,2021-05-26 17:08:48.450834,2021-05-26 17:08:48.450834,NDVI,"[10.029282082856383, 54.23343615862885, 10.031984783177705, 54.23343615862885, 10.031984783177705, 54.23155008239664, 10.029282082856383, 54.23155008239664]",1.0000
97f9ffff-023f-44c8-bea6-e551cd002620,ba4aafce-3392-47cd-996d-c0100163802e,2020-06-15,2020-06-16 15:51:04.127708,2021-04-01 01:13:22.942449,NDWI,"[10.683503380846957, 53.64673352376286, 10.693195794293558, 53.650377441572715]",0.0000
17986d0b-0354-4c8b-9416-db0f31b57be0,dc7db39a-5e17-4181-9367-9c2904be1501,2021-05-22,2021-05-26 17:08:48.451707,2021-05-26 17:08:48.451707,NDWI,"[10.029282082856383, 54.23343615862885, 10.031984783177705, 54.23343615862885, 10.031984783177705, 54.23155008239664, 10.029282082856383, 54.23155008239664]",1.0000
a3608c3c-a5bc-4bfa-af18-3fed4e640897,20864521-54d4-4182-b596-330abe0e91c8,2020-06-18,2020-06-21 03:14:08.567285,2020-06-21 03:14:08.567285,NDVI,"[9.135516334906953, 51.524857061198816, 9.139614267990765, 51.52606239999207]",0.0000
db1d587c-f12a-42de-8ced-291fabd52f76,dc7db39a-5e17-4181-9367-9c2904be1501,2021-05-24,2021-05-26 17:08:48.452590,2021-05-26 17:08:48.452590,NDVI,"[10.029282082856383, 54.23343615862885, 10.031984783177705, 54.23343615862885, 10.031984783177705, 54.23155008239664, 10.029282082856383, 54.23155008239664]",1.0000
58885a69-d581-4b69-94a6-d49106fea50c,de9382bb-4c80-4806-a252-87e870bda106,2020-06-23,2020-07-21 20:07:10.531456,2021-04-01 01:13:22.980290,NDWI,"[34.70550667146509, 51.13526160762747, 34.75484860258241, 51.144655062791465]",1.0000
26af2fda-1b2e-40e8-bbbe-8fd1f861381f,dd059f6d-1e58-4f0e-903b-8b17fb8ad9f7,2020-06-15,2020-06-21 06:12:39.703405,2021-04-01 01:13:23.061736,NDWI,"[9.838244233507766, 51.79787221525248, 9.844790654250403, 51.8003163996392]",0.0000
b265389f-25fa-4577-8edd-be65584b6c3a,5977f658-6fe4-4d35-94a7-f1c14b6c2631,2020-06-15,2020-06-18 00:02:46.198963,2021-04-01 01:13:23.184286,NDWI,"[10.198047450809298, 52.243371699491064, 10.20383288180949, 52.24884682331117]",0.2300
5ce81d28-b8bc-4517-93ce-68a0eeb95523,b1b3aab0-b7d8-4f11-915e-e6be2869bae1,2020-04-14,2020-04-17 01:11:23.510538,2021-04-01 01:13:23.225430,NDVI,"[8.213719006738557, 49.954379952419686, 8.21627684599872, 49.955352405822765]",0.0000
ebbe313f-a85b-4fb2-ad30-a1ebf46a107e,dc7db39a-5e17-4181-9367-9c2904be1501,2021-05-24,2021-05-26 17:08:48.453360,2021-05-26 17:08:48.453360,TRUECOLOR,"[10.029282082856383, 54.23343615862885, 10.031984783177705, 54.23343615862885, 10.031984783177705, 54.23155008239664, 10.029282082856383, 54.23155008239664]",1.0000
cc0f520f-21f4-43a3-a037-dc8b2fadcbb5,a9595dcb-96d2-4ba4-9fca-905c98f16077,2019-12-01,2020-05-31 03:16:12.856988,2021-04-01 01:13:23.293943,NDWI,"[7.4003991952288, 50.26905943894812, 7.403569872289978, 50.27175489841051]",0.9993
36fc5fcc-185f-4c9f-8f3a-9d2e8b1246d6,dc7db39a-5e17-4181-9367-9c2904be1501,2021-05-24,2021-05-26 17:08:48.454119,2021-05-26 17:08:48.454119,NDWI,"[10.029282082856383, 54.23343615862885, 10.031984783177705, 54.23343615862885, 10.031984783177705, 54.23155008239664, 10.029282082856383, 54.23155008239664]",1.0000
fadad9e6-780f-4e7d-b15a-a7214f10bb5e,42d741fa-5f3e-4e40-a8ab-e51a6c7c068d,2021-05-24,2021-05-26 17:08:49.628915,2021-05-26 17:08:49.628915,TRUECOLOR,"[10.081934118061923, 54.24415746956285, 10.085956875957862, 54.24415746956285, 10.085956875957862, 54.24020705521082, 10.081934118061923, 54.24020705521082]",1.0000
